Date,Size [B],Used [B]
2021-04-30T09:27:05.305062,288594592,613180768
2021-04-30T09:27:07.805238,250824528,650950832
2021-04-30T09:27:10.305412,221459912,680315448
2021-04-30T09:27:12.805593,194566496,707208864
2021-04-30T09:27:15.305773,166849784,734925576
2021-04-30T09:27:17.805955,659286648,242488712
2021-04-30T09:27:20.306136,629968056,271807304
2021-04-30T09:27:22.806316,602784072,298991288
2021-04-30T09:27:25.306491,571829072,329946288
2021-04-30T09:27:27.806669,546093984,355681376
2021-04-30T09:27:30.306842,516744760,385030600
2021-04-30T09:27:32.807018,489884080,411891280
2021-04-30T09:27:35.307207,458582888,443192472
2021-04-30T09:27:37.807385,432832472,468942888
2021-04-30T09:27:40.307568,405651784,496123576
2021-04-30T09:27:42.807748,374164208,527611152
2021-04-30T09:27:45.307929,346929480,554845880
2021-04-30T09:27:47.808098,319570480,582204880
2021-04-30T09:27:50.308275,292593024,609182336
2021-04-30T09:27:52.808449,263043400,638731960
2021-04-30T09:27:55.308629,233683272,668092088
2021-04-30T09:27:57.808812,204325192,697450168
2021-04-30T09:28:00.308996,177523304,724252056
2021-04-30T09:28:02.809186,671407736,230367624
2021-04-30T09:28:05.309366,642397504,259377856
2021-04-30T09:28:07.809539,616632144,285143216
2021-04-30T09:28:10.309712,589684416,312090944
2021-04-30T09:28:12.809890,560117352,341658008
2021-04-30T09:28:15.310070,532593960,369181400
2021-04-30T09:28:17.810253,503446296,398329064
2021-04-30T09:28:20.310434,477982904,423792456
2021-04-30T09:28:22.810607,451075936,450699424
2021-04-30T09:28:25.310795,421717856,480057504
2021-04-30T09:28:27.810975,394874528,506900832
2021-04-30T09:28:30.311156,367189856,534585504
2021-04-30T09:28:32.811331,339853696,561921664
2021-04-30T09:28:35.311508,311040928,590734432
2021-04-30T09:28:37.811682,281088216,620687144
2021-04-30T09:28:40.311860,251789592,649985768
2021-04-30T09:28:42.812042,224969184,676806176
2021-04-30T09:28:45.312223,197284824,704490536
2021-04-30T09:28:47.812405,170059616,731715744
2021-04-30T09:28:50.312582,662341504,239433856
2021-04-30T09:28:52.812759,634647392,267127968
2021-04-30T09:28:55.312941,607336840,294438520
2021-04-30T09:28:57.813121,578465744,323309616
2021-04-30T09:29:00.313300,552549712,349225648
2021-04-30T09:29:02.813504,523498328,378277032
2021-04-30T09:29:05.313696,496650520,405124840
2021-04-30T09:29:07.813956,468914168,432861192
2021-04-30T09:29:10.314130,441652064,460123296
2021-04-30T09:29:12.814295,412755864,489019496
2021-04-30T09:29:15.314465,385063368,516711992
2021-04-30T09:29:17.814637,357838856,543936504
2021-04-30T09:29:20.314807,330985336,570790024
2021-04-30T09:29:22.814972,299083016,602692344
2021-04-30T09:29:25.315142,271472992,630302368
2021-04-30T09:29:27.815311,242459928,659315432
2021-04-30T09:29:30.315505,215621840,686153520
2021-04-30T09:29:32.815674,187893224,713882136
2021-04-30T09:29:35.315843,160860640,740914720
2021-04-30T09:29:37.816015,653639400,248135960
2021-04-30T09:29:40.316189,626404744,275370616
2021-04-30T09:29:42.816361,597062448,304712912
2021-04-30T09:29:45.316530,571817056,329958304
2021-04-30T09:29:47.816700,544478592,357296768
2021-04-30T09:29:50.316871,515245016,386530344
2021-04-30T09:29:52.817041,488012592,413762768
