"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"10:50:07.555, 29 Apr 2021","6,9","0,0","2 654 994 464","1 889 395 712"
"10:50:08.555, 29 Apr 2021","8,6","0,1","2 654 994 464","1 501 830 144"
"10:50:09.555, 29 Apr 2021","7,0","0,0","2 654 994 464","1 971 592 192"
"10:50:10.555, 29 Apr 2021","8,4","0,1","2 654 994 464","1 514 801 664"
"10:50:11.556, 29 Apr 2021","6,9","0,0","2 654 994 464","1 917 454 848"
"10:50:12.556, 29 Apr 2021","6,7","0,0","2 654 994 464","2 263 484 928"
"10:50:13.556, 29 Apr 2021","8,3","0,1","2 654 994 464","1 789 429 248"
"10:50:14.556, 29 Apr 2021","6,9","0,0","2 654 994 464","2 223 539 712"
"10:50:15.556, 29 Apr 2021","8,2","0,1","2 654 994 464","1 748 933 120"
"10:50:16.556, 29 Apr 2021","6,9","0,0","2 654 994 464","2 132 711 936"
"10:50:17.556, 29 Apr 2021","8,2","0,1","2 654 994 464","1 652 146 184"
"10:50:18.556, 29 Apr 2021","6,8","0,0","2 654 994 464","2 017 050 632"
"10:50:19.556, 29 Apr 2021","8,0","0,1","2 654 994 464","1 537 851 904"
"10:50:20.557, 29 Apr 2021","7,1","0,0","2 654 994 464","1 913 242 112"
"10:50:21.557, 29 Apr 2021","6,9","0,0","2 654 994 464","2 311 700 992"
"10:50:22.557, 29 Apr 2021","8,1","0,1","2 654 994 464","1 889 124 864"
"10:50:23.557, 29 Apr 2021","6,4","0,0","2 654 994 464","2 233 057 792"
"10:50:24.557, 29 Apr 2021","7,8","0,1","2 654 994 464","1 733 503 488"
"10:50:25.557, 29 Apr 2021","6,4","0,0","2 654 994 464","2 106 796 544"
"10:50:26.557, 29 Apr 2021","7,5","0,1","2 654 994 464","1 603 480 064"
"10:50:27.557, 29 Apr 2021","6,3","0,0","2 654 994 464","1 932 732 928"
"10:50:28.557, 29 Apr 2021","6,1","0,0","2 654 994 464","2 264 082 944"
"10:50:29.558, 29 Apr 2021","7,5","0,1","2 654 994 464","1 759 485 440"
"10:50:30.558, 29 Apr 2021","5,9","0,0","2 654 994 464","2 082 446 848"
"10:50:31.558, 29 Apr 2021","7,8","0,1","2 654 994 464","1 602 466 304"
"10:50:32.558, 29 Apr 2021","6,4","0,0","2 654 994 464","1 971 565 056"
"10:50:33.558, 29 Apr 2021","6,1","0,0","2 654 994 464","2 288 235 008"
"10:50:34.558, 29 Apr 2021","7,4","0,1","2 654 994 464","1 797 690 880"
"10:50:35.558, 29 Apr 2021","6,1","0,0","2 654 994 464","2 124 846 592"
"10:50:36.558, 29 Apr 2021","7,5","0,1","2 654 994 464","1 609 968 128"
"10:50:37.558, 29 Apr 2021","6,3","0,0","2 654 994 464","1 953 901 056"
"10:50:38.559, 29 Apr 2021","6,3","0,0","2 654 994 464","2 272 668 160"
"10:50:39.559, 29 Apr 2021","7,4","0,1","2 654 994 464","1 772 876 800"
"10:50:40.559, 29 Apr 2021","6,2","0,0","2 654 994 464","2 102 129 664"
"10:50:41.559, 29 Apr 2021","7,3","0,1","2 654 994 464","1 591 275 520"
"10:50:42.559, 29 Apr 2021","6,1","0,0","2 654 994 464","1 903 751 168"
"10:50:43.559, 29 Apr 2021","6,2","0,0","2 654 994 464","2 247 684 096"
"10:50:44.559, 29 Apr 2021","7,5","0,1","2 654 994 464","1 792 602 112"
"10:50:45.559, 29 Apr 2021","6,1","0,0","2 654 994 464","2 115 563 520"
"10:50:46.560, 29 Apr 2021","7,7","0,1","2 654 994 464","1 662 065 664"
"10:50:47.560, 29 Apr 2021","6,1","0,0","2 654 994 464","1 968 249 856"
"10:50:48.560, 29 Apr 2021","6,2","0,0","2 654 994 464","2 295 405 568"
"10:50:49.560, 29 Apr 2021","7,4","0,1","2 654 994 464","1 821 872 640"
"10:50:50.560, 29 Apr 2021","6,2","0,0","2 654 994 464","2 134 348 288"
"10:50:51.560, 29 Apr 2021","7,4","0,1","2 654 994 464","1 637 787 648"
"10:50:52.560, 29 Apr 2021","6,4","0,0","2 654 994 464","2 000 594 944"
"10:50:53.561, 29 Apr 2021","5,9","0,0","2 654 994 464","2 285 807 616"
"10:50:54.561, 29 Apr 2021","7,9","0,1","2 654 994 464","1 826 357 760"
"10:50:55.561, 29 Apr 2021","6,1","0,0","2 654 994 464","2 143 027 712"
"10:50:56.561, 29 Apr 2021","7,6","0,1","2 654 994 464","1 654 391 296"
"10:50:57.561, 29 Apr 2021","6,0","0,0","2 654 994 464","1 960 575 488"
"10:50:58.561, 29 Apr 2021","6,3","0,0","2 654 994 464","2 270 953 984"
"10:50:59.561, 29 Apr 2021","7,9","0,1","2 654 994 464","1 769 734 656"
"10:51:00.561, 29 Apr 2021","6,5","0,0","2 654 994 464","2 069 627 392"
"10:51:01.561, 29 Apr 2021","7,2","0,1","2 654 994 464","1 566 162 432"
"10:51:02.562, 29 Apr 2021","5,9","0,0","2 654 994 464","1 866 055 168"
"10:51:03.562, 29 Apr 2021","5,9","0,0","2 654 994 464","2 197 405 184"
"10:51:04.562, 29 Apr 2021","7,9","0,1","2 654 994 464","1 707 908 088"
"10:51:05.562, 29 Apr 2021","6,1","0,0","2 654 994 464","2 022 480 888"
"10:51:06.562, 29 Apr 2021","7,6","0,1","2 654 994 464","1 587 422 712"
"10:51:07.562, 29 Apr 2021","6,0","0,0","2 654 994 464","1 893 606 904"
"10:51:08.562, 29 Apr 2021","6,0","0,0","2 654 994 464","2 180 916 728"
"10:51:09.563, 29 Apr 2021","7,3","0,1","2 654 994 464","1 696 216 064"
"10:51:10.563, 29 Apr 2021","6,2","0,0","2 654 994 464","2 010 788 864"
"10:51:11.563, 29 Apr 2021","7,4","0,1","2 654 994 464","1 536 833 016"
"10:51:12.563, 29 Apr 2021","6,2","0,0","2 654 994 464","1 859 794 424"
"10:51:13.563, 29 Apr 2021","6,1","0,0","2 654 994 464","2 205 824 504"
"10:51:14.563, 29 Apr 2021","7,2","0,1","2 654 994 464","1 717 280 248"
"10:51:15.563, 29 Apr 2021","6,3","0,0","2 654 994 464","2 080 087 544"
"10:51:16.563, 29 Apr 2021","7,9","0,1","2 654 994 464","1 663 635 960"
"10:51:17.564, 29 Apr 2021","6,3","0,0","2 654 994 464","2 011 763 192"
"10:51:18.564, 29 Apr 2021","7,4","0,1","2 654 994 464","1 546 157 560"
"10:51:19.564, 29 Apr 2021","5,9","0,0","2 654 994 464","1 831 370 232"
"10:51:20.564, 29 Apr 2021","6,0","0,0","2 654 994 464","2 131 262 968"
"10:51:21.564, 29 Apr 2021","7,4","0,1","2 654 994 464","1 655 592 952"
"10:51:22.564, 29 Apr 2021","6,4","0,0","2 654 994 464","2 012 108 792"
"10:51:23.564, 29 Apr 2021","6,0","0,0","2 654 994 464","2 320 390 136"
"10:51:24.564, 29 Apr 2021","7,5","0,1","2 654 994 464","1 879 314 936"
"10:51:25.564, 29 Apr 2021","5,9","0,0","2 654 994 464","2 185 499 128"
"10:51:26.565, 29 Apr 2021","7,4","0,1","2 654 994 464","1 733 954 552"
"10:51:27.565, 29 Apr 2021","6,1","0,0","2 654 994 464","2 069 498 872"
"10:51:28.565, 29 Apr 2021","7,3","0,2","2 654 994 464","1 636 342 776"
"10:51:29.565, 29 Apr 2021","5,9","0,0","2 654 994 464","1 950 915 576"
"10:51:30.565, 29 Apr 2021","6,3","0,0","2 654 994 464","2 313 722 872"
"10:51:31.565, 29 Apr 2021","7,2","0,1","2 654 994 464","1 861 119 480"
"10:51:32.565, 29 Apr 2021","6,1","0,0","2 654 994 464","2 171 497 976"
"10:51:33.566, 29 Apr 2021","7,4","0,1","2 654 994 464","1 725 853 176"
"10:51:34.566, 29 Apr 2021","6,2","0,0","2 654 994 464","2 080 271 864"
"10:51:35.566, 29 Apr 2021","11,0","0,1","2 654 994 464","1 736 932 344"
"10:51:36.566, 29 Apr 2021","10,0","0,0","2 654 994 464","2 110 225 400"
"10:51:37.566, 29 Apr 2021","7,2","0,1","2 654 994 464","1 657 063 928"
"10:51:38.566, 29 Apr 2021","6,2","0,0","2 654 994 464","1 988 413 944"
"10:51:39.566, 29 Apr 2021","6,0","0,0","2 654 994 464","2 305 083 896"
"10:51:40.566, 29 Apr 2021","7,5","0,1","2 654 994 464","1 883 971 576"
"10:51:41.567, 29 Apr 2021","6,3","0,0","2 654 994 464","2 202 738 680"
"10:51:42.567, 29 Apr 2021","7,5","0,1","2 654 994 464","1 777 062 904"
"10:51:43.567, 29 Apr 2021","6,0","0,0","2 654 994 464","2 100 024 312"
"10:51:44.567, 29 Apr 2021","7,4","0,1","2 654 994 464","1 663 286 264"
"10:51:45.567, 29 Apr 2021","6,0","0,0","2 654 994 464","1 979 956 216"
"10:51:46.567, 29 Apr 2021","6,1","0,0","2 654 994 464","2 279 848 952"
"10:51:47.567, 29 Apr 2021","7,2","0,1","2 654 994 464","1 839 639 032"
"10:51:48.568, 29 Apr 2021","6,1","0,0","2 654 994 464","2 135 337 464"
"10:51:49.568, 29 Apr 2021","7,4","0,1","2 654 994 464","1 753 263 096"
"10:51:50.568, 29 Apr 2021","5,9","0,0","2 654 994 464","2 067 835 896"
"10:51:51.568, 29 Apr 2021","7,6","0,1","2 654 994 464","1 707 807 736"
"10:51:52.568, 29 Apr 2021","6,1","0,0","2 654 994 464","2 020 283 384"
"10:51:53.568, 29 Apr 2021","7,3","0,1","2 654 994 464","1 591 875 752"
"10:51:54.568, 29 Apr 2021","6,3","0,0","2 654 994 464","1 914 837 160"
"10:51:55.568, 29 Apr 2021","5,9","0,0","2 654 994 464","2 231 507 112"
"10:51:56.568, 29 Apr 2021","7,3","0,1","2 654 994 464","1 788 974 520"
"10:51:57.569, 29 Apr 2021","6,0","0,0","2 654 994 464","2 111 935 928"
"10:51:58.569, 29 Apr 2021","7,4","0,1","2 654 994 464","1 697 866 232"
"10:51:59.569, 29 Apr 2021","5,9","0,0","2 654 994 464","1 997 758 968"
"10:52:00.569, 29 Apr 2021","7,5","0,1","2 654 994 464","1 597 947 592"
"10:52:01.569, 29 Apr 2021","6,0","0,0","2 654 994 464","1 927 200 456"
"10:52:02.569, 29 Apr 2021","6,3","0,0","2 654 994 464","2 269 036 232"
"10:52:03.569, 29 Apr 2021","7,2","0,1","2 654 994 464","1 849 967 336"
"10:52:04.569, 29 Apr 2021","6,4","0,0","2 654 994 464","2 170 831 592"
"10:52:05.570, 29 Apr 2021","7,2","0,1","2 654 994 464","1 757 598 840"
"10:52:06.570, 29 Apr 2021","6,2","0,0","2 654 994 464","2 088 948 856"
"10:52:07.570, 29 Apr 2021","7,9","0,1","2 654 994 464","1 732 211 704"
"10:52:08.570, 29 Apr 2021","6,6","0,0","2 654 994 464","2 109 699 064"
"10:52:09.570, 29 Apr 2021","8,0","0,1","2 654 994 464","1 765 763 064"
"10:52:10.570, 29 Apr 2021","6,6","0,0","2 654 994 464","2 176 804 856"
"10:52:11.570, 29 Apr 2021","7,4","0,1","2 654 994 464","1 824 630 264"
"10:52:12.570, 29 Apr 2021","5,9","0,0","2 654 994 464","2 155 980 280"
"10:52:13.571, 29 Apr 2021","7,6","0,1","2 654 994 464","1 781 303 800"
"10:52:14.571, 29 Apr 2021","6,1","0,0","2 654 994 464","2 125 236 728"
"10:52:15.571, 29 Apr 2021","7,7","0,1","2 654 994 464","1 761 884 152"
"10:52:16.571, 29 Apr 2021","6,0","0,0","2 654 994 464","2 049 193 976"
"10:52:17.571, 29 Apr 2021","7,4","0,1","2 654 994 464","1 632 044 760"
"10:52:18.571, 29 Apr 2021","6,3","0,0","2 654 994 464","1 946 617 560"
"10:52:19.571, 29 Apr 2021","6,0","0,0","2 654 994 464","2 263 287 512"
"10:52:20.571, 29 Apr 2021","7,4","0,1","2 654 994 464","1 878 285 288"
"10:52:21.572, 29 Apr 2021","6,3","0,0","2 654 994 464","2 176 080 872"
"10:52:22.572, 29 Apr 2021","7,4","0,1","2 654 994 464","1 774 550 064"
"10:52:23.572, 29 Apr 2021","6,1","0,0","2 654 994 464","2 101 705 776"
"10:52:24.572, 29 Apr 2021","7,5","0,1","2 654 994 464","1 717 915 672"
"10:52:25.572, 29 Apr 2021","5,9","0,0","2 654 994 464","2 034 585 624"
"10:52:26.572, 29 Apr 2021","6,2","0,0","2 654 994 464","2 315 603 992"
"10:52:27.572, 29 Apr 2021","9,9","0,1","2 654 994 464","1 998 870 432"
"10:52:28.572, 29 Apr 2021","8,1","0,1","2 654 994 464","1 711 611 896"
"10:52:29.573, 29 Apr 2021","7,1","0,0","2 654 994 464","2 217 025 528"
"10:52:30.573, 29 Apr 2021","8,3","0,1","2 654 994 464","1 960 002 112"
"10:52:31.573, 29 Apr 2021","8,5","0,1","2 654 994 464","1 773 485 592"
"10:52:32.573, 29 Apr 2021","8,2","0,0","2 654 994 464","2 188 721 688"
"10:52:33.573, 29 Apr 2021","8,9","0,1","2 654 994 464","1 868 958 576"
"10:52:34.573, 29 Apr 2021","8,9","0,1","2 654 994 464","1 886 801 088"
"10:52:35.573, 29 Apr 2021","8,5","0,1","2 654 994 464","1 641 739 192"
"10:52:36.573, 29 Apr 2021","6,6","0,0","2 654 994 464","2 052 780 984"
"10:52:37.574, 29 Apr 2021","7,8","0,1","2 654 994 464","1 689 655 768"
"10:52:38.574, 29 Apr 2021","5,8","0,0","2 654 994 464","1 821 776 344"
"10:52:39.574, 29 Apr 2021","5,9","0,0","2 654 994 464","1 903 565 272"
"10:52:40.574, 29 Apr 2021","6,9","0,0","2 654 994 464","2 146 834 904"
"10:52:41.574, 29 Apr 2021","7,9","0,1","2 654 994 464","1 653 951 752"
"10:52:42.574, 29 Apr 2021","8,9","0,1","2 654 994 464","1 695 373 816"
"10:52:43.574, 29 Apr 2021","9,1","0,1","2 654 994 464","1 773 018 040"
"10:52:44.574, 29 Apr 2021","9,0","0,1","2 654 994 464","1 857 117 736"
"10:52:45.575, 29 Apr 2021","9,5","0,1","2 654 994 464","1 961 658 872"
"10:52:46.575, 29 Apr 2021","9,4","0,1","2 654 994 464","2 050 833 672"
"10:52:47.575, 29 Apr 2021","8,9","0,1","2 654 994 464","2 027 261 928"
"10:52:48.575, 29 Apr 2021","7,9","0,1","2 654 994 464","1 696 717 816"
"10:52:49.575, 29 Apr 2021","6,0","0,0","2 654 994 464","1 801 575 416"
"10:52:50.575, 29 Apr 2021","6,9","0,0","2 654 994 464","2 019 679 224"
"10:52:51.575, 29 Apr 2021","9,1","0,1","2 654 994 464","2 132 720 552"
"10:52:52.576, 29 Apr 2021","8,9","0,1","2 654 994 464","2 282 131 960"
"10:52:53.576, 29 Apr 2021","10,7","0,2","2 654 994 464","1 773 085 664"
"10:52:54.576, 29 Apr 2021","7,1","0,0","2 654 994 464","2 286 887 904"
"10:52:55.576, 29 Apr 2021","8,1","0,1","2 654 994 464","2 064 611 320"
"10:52:56.576, 29 Apr 2021","7,9","0,1","2 654 994 464","1 856 183 288"
"10:52:57.576, 29 Apr 2021","6,8","0,0","2 654 994 464","2 288 196 600"
"10:52:58.576, 29 Apr 2021","8,6","0,1","2 654 994 464","2 108 571 640"
"10:52:59.576, 29 Apr 2021","7,6","0,1","2 654 994 464","1 833 838 616"
"10:53:00.577, 29 Apr 2021","6,4","0,0","2 654 994 464","2 148 411 416"
"10:53:01.577, 29 Apr 2021","6,9","0,0","2 654 994 464","2 314 086 424"
"10:53:02.577, 29 Apr 2021","10,2","0,2","2 654 994 464","1 831 429 160"
"10:53:03.577, 29 Apr 2021","9,7","0,1","2 654 994 464","1 981 480 440"
"10:53:04.577, 29 Apr 2021","6,4","0,0","2 654 994 464","2 275 081 720"
"10:53:05.577, 29 Apr 2021","8,3","0,1","2 654 994 464","2 149 352 504"
"10:53:06.577, 29 Apr 2021","7,8","0,1","2 654 994 464","1 971 158 520"
"10:53:07.577, 29 Apr 2021","6,0","0,0","2 654 994 464","2 061 336 056"
"10:53:08.578, 29 Apr 2021","6,0","0,0","2 654 994 464","2 149 416 440"
"10:53:09.578, 29 Apr 2021","8,3","0,1","2 654 994 464","1 820 294 352"
"10:53:10.578, 29 Apr 2021","7,4","0,0","2 654 994 464","2 080 341 200"
"10:53:11.578, 29 Apr 2021","6,9","0,0","2 654 994 464","2 315 222 224"
"10:53:12.578, 29 Apr 2021","9,5","0,1","2 654 994 464","1 913 782 264"
"10:53:13.578, 29 Apr 2021","9,1","0,1","2 654 994 464","2 115 703 552"
"10:53:14.578, 29 Apr 2021","8,7","0,1","2 654 994 464","2 303 122 664"
"10:53:15.578, 29 Apr 2021","10,3","0,2","2 654 994 464","1 924 244 984"
"10:53:16.579, 29 Apr 2021","9,3","0,1","2 654 994 464","2 130 658 296"
"10:53:17.579, 29 Apr 2021","9,3","0,1","2 654 994 464","2 332 917 320"
"10:53:18.579, 29 Apr 2021","10,1","0,2","2 654 994 464","2 045 645 560"
"10:53:19.579, 29 Apr 2021","7,9","0,1","2 654 994 464","1 895 497 208"
"10:53:20.579, 29 Apr 2021","8,7","0,1","2 654 994 464","1 994 548 216"
"10:53:21.579, 29 Apr 2021","8,1","0,1","2 654 994 464","1 878 202 000"
"10:53:22.580, 29 Apr 2021","6,9","0,0","2 654 994 464","2 215 843 472"
"10:53:23.580, 29 Apr 2021","10,3","0,2","2 654 994 464","1 944 137 904"
"10:53:24.580, 29 Apr 2021","8,5","0,1","2 654 994 464","1 890 104 312"
"10:53:25.580, 29 Apr 2021","7,0","0,0","2 654 994 464","2 311 631 864"
"10:53:26.580, 29 Apr 2021","7,6","0,1","2 654 994 464","2 143 669 320"
"10:53:27.580, 29 Apr 2021","8,8","0,1","2 654 994 464","2 119 207 928"
"10:53:28.580, 29 Apr 2021","10,4","0,2","2 654 994 464","1 943 893 096"
"10:53:29.580, 29 Apr 2021","6,8","0,0","2 654 994 464","2 273 145 960"
"10:53:30.581, 29 Apr 2021","9,9","0,2","2 654 994 464","1 995 377 000"
"10:53:31.581, 29 Apr 2021","7,9","0,1","2 654 994 464","1 937 332 432"
"10:53:32.581, 29 Apr 2021","8,8","0,1","2 654 994 464","1 884 942 136"
"10:53:33.581, 29 Apr 2021","8,1","0,1","2 654 994 464","1 968 481 432"
"10:53:34.581, 29 Apr 2021","6,2","0,0","2 654 994 464","2 058 658 968"
"10:53:35.581, 29 Apr 2021","6,6","0,0","2 654 994 464","2 222 236 824"
"10:53:36.581, 29 Apr 2021","7,8","0,0","2 654 994 464","1 985 068 200"
"10:53:37.581, 29 Apr 2021","8,9","0,1","2 654 994 464","2 100 213 448"
"10:53:38.582, 29 Apr 2021","10,3","0,2","2 654 994 464","2 001 379 768"
"10:53:39.582, 29 Apr 2021","10,1","0,2","2 654 994 464","1 966 132 536"
"10:53:40.582, 29 Apr 2021","9,2","0,1","2 654 994 464","2 331 732 968"
"10:53:41.582, 29 Apr 2021","10,3","0,2","2 654 994 464","2 225 033 208"
"10:53:42.582, 29 Apr 2021","9,4","0,2","2 654 994 464","1 948 668 616"
"10:53:43.582, 29 Apr 2021","8,8","0,1","2 654 994 464","2 128 108 648"
"10:53:44.582, 29 Apr 2021","7,9","0,1","2 654 994 464","2 060 794 720"
"10:53:45.583, 29 Apr 2021","8,8","0,1","2 654 994 464","2 330 178 040"
"10:53:46.583, 29 Apr 2021","9,1","0,2","2 654 994 464","2 031 316 840"
"10:53:47.583, 29 Apr 2021","8,3","0,1","2 654 994 464","2 141 785 080"
"10:53:48.583, 29 Apr 2021","7,4","0,0","2 654 994 464","2 132 003 320"
"10:53:49.583, 29 Apr 2021","8,1","0,0","2 654 994 464","2 245 584 888"
"10:53:50.583, 29 Apr 2021","7,9","0,0","2 654 994 464","2 326 520 848"
"10:53:51.583, 29 Apr 2021","7,9","0,1","2 654 994 464","2 287 898 144"
"10:53:52.583, 29 Apr 2021","10,0","0,2","2 654 994 464","2 323 661 096"
"10:53:53.583, 29 Apr 2021","9,0","0,2","2 654 994 464","2 091 112 648"
"10:53:54.584, 29 Apr 2021","7,6","0,1","2 654 994 464","2 057 862 656"
"10:53:55.584, 29 Apr 2021","8,4","0,0","2 654 994 464","2 251 470 136"
"10:53:56.584, 29 Apr 2021","9,5","0,2","2 654 994 464","2 240 107 496"
"10:53:57.584, 29 Apr 2021","9,9","0,1","2 654 994 464","2 102 392 984"
"10:53:58.584, 29 Apr 2021","7,4","0,0","2 654 994 464","2 037 114 520"
"10:53:59.584, 29 Apr 2021","8,2","0,0","2 654 994 464","2 217 772 024"
"10:54:00.584, 29 Apr 2021","9,4","0,1","2 654 994 464","2 258 268 880"
"10:54:01.585, 29 Apr 2021","7,5","0,0","2 654 994 464","2 234 299 096"
"10:54:02.585, 29 Apr 2021","10,5","0,2","2 654 994 464","2 117 569 176"
"10:54:03.585, 29 Apr 2021","8,0","0,0","2 654 994 464","2 292 312 280"
"10:54:04.585, 29 Apr 2021","6,9","0,0","2 654 994 464","2 197 563 928"
"10:54:05.585, 29 Apr 2021","8,8","0,1","2 654 994 464","2 065 780 024"
"10:54:06.585, 29 Apr 2021","9,6","0,1","2 654 994 464","2 282 900 840"
"10:54:07.585, 29 Apr 2021","8,9","0,1","2 654 994 464","2 295 268 600"
"10:54:08.585, 29 Apr 2021","7,0","0,0","2 654 994 464","2 193 169 464"
"10:54:09.585, 29 Apr 2021","7,2","0,0","2 654 994 464","2 085 937 144"
"10:54:10.586, 29 Apr 2021","9,2","0,1","2 654 994 464","2 336 343 704"
"10:54:11.586, 29 Apr 2021","10,3","0,2","2 654 994 464","2 354 144 760"
"10:54:12.586, 29 Apr 2021","10,0","0,2","2 654 994 464","2 137 078 600"
"10:54:13.586, 29 Apr 2021","7,6","0,0","2 654 994 464","2 284 225 528"
"10:54:14.586, 29 Apr 2021","9,8","0,2","2 654 994 464","2 249 116 320"
"10:54:15.586, 29 Apr 2021","7,4","0,0","2 654 994 464","2 291 761 496"
"10:54:16.586, 29 Apr 2021","9,7","0,2","2 654 994 464","2 316 061 760"
"10:54:17.586, 29 Apr 2021","7,9","0,1","2 654 994 464","2 229 602 552"
"10:54:18.587, 29 Apr 2021","8,6","0,1","2 654 994 464","2 309 835 272"
"10:54:19.587, 29 Apr 2021","9,1","0,2","2 654 994 464","2 235 296 352"
"10:54:20.587, 29 Apr 2021","6,1","0,0","2 654 994 464","2 354 834 016"
"10:54:21.587, 29 Apr 2021","9,3","0,2","2 654 994 464","2 288 398 296"
"10:54:22.587, 29 Apr 2021","10,3","0,2","2 654 994 464","2 264 621 560"
"10:54:23.587, 29 Apr 2021","7,3","0,0","2 654 994 464","2 354 775 896"
"10:54:24.587, 29 Apr 2021","6,9","0,0","2 654 994 464","2 321 234 544"
"10:54:25.587, 29 Apr 2021","8,9","0,1","2 654 994 464","2 346 259 520"
"10:54:26.588, 29 Apr 2021","10,6","0,3","2 654 994 464","2 197 824 440"
"10:54:27.588, 29 Apr 2021","10,3","0,2","2 654 994 464","2 243 008 648"
"10:54:28.588, 29 Apr 2021","8,9","0,1","2 654 994 464","2 276 547 168"
"10:54:29.588, 29 Apr 2021","7,8","0,1","2 654 994 464","2 339 098 664"
"10:54:30.588, 29 Apr 2021","8,8","0,1","2 654 994 464","2 284 018 784"
"10:54:31.588, 29 Apr 2021","8,6","0,1","2 654 994 464","2 276 207 096"
"10:54:32.588, 29 Apr 2021","8,6","0,1","2 654 994 464","2 326 106 616"
"10:54:33.588, 29 Apr 2021","8,6","0,1","2 654 994 464","2 362 541 560"
"10:54:34.588, 29 Apr 2021","7,4","0,0","2 654 994 464","2 269 169 720"
"10:54:35.589, 29 Apr 2021","9,3","0,2","2 654 994 464","2 342 316 024"
"10:54:36.589, 29 Apr 2021","9,8","0,2","2 654 994 464","2 346 408 792"
"10:54:37.589, 29 Apr 2021","7,5","0,0","2 654 994 464","2 358 129 736"
"10:54:38.589, 29 Apr 2021","10,2","0,2","2 654 994 464","2 335 275 144"
"10:54:39.589, 29 Apr 2021","8,5","0,1","2 654 994 464","2 271 285 112"
"10:54:40.589, 29 Apr 2021","8,2","0,1","2 654 994 464","2 378 314 616"
"10:54:41.589, 29 Apr 2021","7,3","0,0","2 654 994 464","2 382 616 528"
"10:54:42.590, 29 Apr 2021","7,4","0,0","2 654 994 464","2 292 309 320"
"10:54:43.590, 29 Apr 2021","7,7","0,0","2 654 994 464","2 268 478 896"
"10:54:44.590, 29 Apr 2021","9,8","0,2","2 654 994 464","2 277 664 760"
"10:54:45.590, 29 Apr 2021","10,3","0,2","2 654 994 464","2 369 739 736"
"10:54:46.590, 29 Apr 2021","10,6","0,3","2 654 994 464","2 348 260 792"
"10:54:47.590, 29 Apr 2021","10,2","0,2","2 654 994 464","2 376 653 840"
"10:54:48.590, 29 Apr 2021","9,4","0,2","2 654 994 464","2 396 731 088"
"10:54:49.591, 29 Apr 2021","9,5","0,2","2 654 994 464","2 338 545 312"
"10:54:50.591, 29 Apr 2021","5,7","0,0","2 654 994 464","2 416 139 936"
"10:54:51.591, 29 Apr 2021","7,5","0,0","2 654 994 464","2 361 813 304"
"10:54:52.591, 29 Apr 2021","10,0","0,2","2 654 994 464","2 324 908 232"
"10:54:53.591, 29 Apr 2021","10,7","0,2","2 654 994 464","2 402 768 376"
"10:54:54.591, 29 Apr 2021","10,3","0,2","2 654 994 464","2 436 385 272"
"10:54:55.591, 29 Apr 2021","8,4","0,1","2 654 994 464","2 359 792 120"
"10:54:56.591, 29 Apr 2021","7,7","0,0","2 654 994 464","2 425 670 128"
"10:54:57.591, 29 Apr 2021","10,0","0,2","2 654 994 464","2 442 273 912"
"10:54:58.592, 29 Apr 2021","7,4","0,0","2 654 994 464","2 463 814 544"
"10:54:59.592, 29 Apr 2021","6,4","0,0","2 654 994 464","2 435 235 536"
"10:55:00.592, 29 Apr 2021","7,5","0,0","2 654 994 464","2 370 612 568"
"10:55:01.592, 29 Apr 2021","8,0","0,0","2 654 994 464","2 367 648 824"
"10:55:02.592, 29 Apr 2021","8,1","0,0","2 654 994 464","2 446 665 656"
"10:55:03.592, 29 Apr 2021","10,6","0,3","2 654 994 464","2 398 287 864"
"10:55:04.592, 29 Apr 2021","10,0","0,2","2 654 994 464","2 462 419 576"
"10:55:05.593, 29 Apr 2021","21,1","0,2","2 654 994 464","2 123 033 408"
"10:55:06.593, 29 Apr 2021","13,7","0,6","2 654 994 464","820 615 952"
"10:55:07.593, 29 Apr 2021","10,4","0,2","2 654 994 464","1 269 921 472"
"10:55:08.593, 29 Apr 2021","9,3","2,3","3 808 428 064","918 475 360"
"10:55:09.593, 29 Apr 2021","8,5","0,0","3 808 428 064","860 708 840"
"10:55:10.593, 29 Apr 2021","7,4","0,0","3 808 428 064","1 418 551 272"
"10:55:11.593, 29 Apr 2021","7,6","0,1","3 808 428 064","716 584 928"
"10:55:12.593, 29 Apr 2021","8,3","0,0","3 808 428 064","1 513 502 688"
"10:55:13.594, 29 Apr 2021","7,4","0,0","3 808 428 064","2 008 430 560"
"10:55:14.594, 29 Apr 2021","7,6","0,1","3 808 428 064","827 474 224"
"10:55:15.594, 29 Apr 2021","6,8","0,0","3 808 428 064","1 037 189 424"
"10:55:16.594, 29 Apr 2021","8,1","0,0","3 808 428 064","1 852 981 552"
"10:55:17.594, 29 Apr 2021","10,6","0,1","3 808 428 064","769 890 848"
"10:55:18.594, 29 Apr 2021","6,8","0,0","3 808 428 064","1 067 686 432"
"10:55:19.594, 29 Apr 2021","7,9","0,0","3 808 428 064","1 812 175 392"
"10:55:20.594, 29 Apr 2021","6,3","0,0","3 808 428 064","1 954 781 728"
"10:55:21.595, 29 Apr 2021","7,9","0,0","3 808 428 064","2 747 505 184"
"10:55:22.595, 29 Apr 2021","9,2","0,1","3 808 428 064","1 148 765 184"
"10:55:23.595, 29 Apr 2021","7,4","0,0","3 808 428 064","1 744 356 352"
